neighbor_handle,SITEADDR,ZIP,NUMBLDGS,NUMUNITS,LANDUSE1,VACANTLAND,ASMTIMPROV,LANDUSE_DESC,suggested_hangers,near_demo_sites,notifications_needed
13717000480,4549 ST FERDINAND AV,63113,1,1,1110,N,290,Single-family residence,1,4565 Saint Ferdinand Avenue; 4577 Cottage Avenue,2
13718000790,4552 ST FERDINAND AV,63113,1,1,1110,N,4830,Single-family residence,1,4565 Saint Ferdinand Avenue; 4577 Cottage Avenue,2
13717000525,4561 ST FERDINAND AV,63113,1,1,1110,N,3600,Single-family residence,1,4565 Saint Ferdinand Avenue; 4577 Cottage Avenue; 4615 Saint Ferdinand Avenue,3
13717000530,4565 ST FERDINAND AV,63113,1,1,1110,N,1800,Single-family residence,1,4577 Cottage Avenue; 4615 Saint Ferdinand Avenue,2
13717000570,4575 ST FERDINAND AV,63113,1,1,1110,N,420,Single-family residence,1,4565 Saint Ferdinand Avenue; 4577 Cottage Avenue; 4615 Saint Ferdinand Avenue,3
13718000155,4578 ST FERDINAND AV,63113,1,0,5000,N,0,"Commercial/retail, general",1,4565 Saint Ferdinand Avenue; 4577 Cottage Avenue; 4615 Saint Ferdinand Avenue,3
13717000580,4579 ST FERDINAND AV,63113,1,1,1110,N,290,Single-family residence,1,4565 Saint Ferdinand Avenue; 4577 Cottage Avenue; 4615 Saint Ferdinand Avenue,3
13717000600,4583 ST FERDINAND AV,63113,1,2,1120,N,890,Two-family (duplex/flat),2,4565 Saint Ferdinand Avenue; 4577 Cottage Avenue; 4615 Saint Ferdinand Avenue,3
13718000780,4588 ST FERDINAND AV,63113,1,1,1110,N,290,Single-family residence,1,4565 Saint Ferdinand Avenue; 4577 Cottage Avenue; 4615 Saint Ferdinand Avenue,3
13718000070,4592 ST FERDINAND AV,63113,1,1,1110,N,820,Single-family residence,1,4565 Saint Ferdinand Avenue; 4577 Cottage Avenue; 4615 Saint Ferdinand Avenue,3
13718000770,4600 ST FERDINAND AV,63113,1,1,1110,N,5850,Single-family residence,1,4565 Saint Ferdinand Avenue; 4577 Cottage Avenue; 4615 Saint Ferdinand Avenue; 4649 N Market Street,4
13717000675,4611 ST FERDINAND AV,63113,1,1,1110,N,290,Single-family residence,1,4565 Saint Ferdinand Avenue; 4577 Cottage Avenue; 4615 Saint Ferdinand Avenue; 4649 N Market Street,4
13717000680,4615 ST FERDINAND AV,63113,1,1,1110,N,290,Single-family residence,1,4565 Saint Ferdinand Avenue; 4577 Cottage Avenue; 4649 N Market Street,3
14472000140,4630 ST FERDINAND AV,63113,1,1,1110,N,720,Single-family residence,1,1825 Cora Avenue; 4615 Saint Ferdinand Avenue; 4649 N Market Street,3
14471000190,4631-3 ST FERDINAND AV,63113,1,4,1140,N,1130,Four-family / small multi-family,4,4615 Saint Ferdinand Avenue; 4649 N Market Street,2
14472000130,4634 ST FERDINAND AV,63113,1,1,1110,N,680,Single-family residence,1,1825 Cora Avenue; 4615 Saint Ferdinand Avenue; 4649 N Market Street,3
14472000120,4636 ST FERDINAND AV,63113,1,1,1110,N,3800,Single-family residence,1,1825 Cora Avenue; 4615 Saint Ferdinand Avenue; 4649 N Market Street,3
14471000200,4637 ST FERDINAND AV,63113,1,1,1110,N,290,Single-family residence,1,4615 Saint Ferdinand Avenue; 4649 N Market Street,2
14472000110,4638 ST FERDINAND AV,63113,1,1,1110,N,410,Single-family residence,1,1825 Cora Avenue; 4615 Saint Ferdinand Avenue; 4649 N Market Street,3
14472000100,4642 ST FERDINAND AV,63113,1,1,1110,N,1420,Single-family residence,1,1825 Cora Avenue; 4615 Saint Ferdinand Avenue; 4649 N Market Street,3
14471000210,4643 ST FERDINAND AV,63113,1,1,1100,N,3370,Code 1100 (not in dictionary),1,4615 Saint Ferdinand Avenue; 4649 N Market Street,2
14472000090,4644 ST FERDINAND AV,63113,1,1,1110,N,640,Single-family residence,1,1825 Cora Avenue; 4615 Saint Ferdinand Avenue; 4649 N Market Street,3
14472000075,4650 ST FERDINAND AV,63113,1,1,1110,N,1140,Single-family residence,1,4615 Saint Ferdinand Avenue; 4649 N Market Street,2
14472000065,4652 ST FERDINAND AV,63113,1,1,1110,N,1060,Single-family residence,1,4615 Saint Ferdinand Avenue; 4649 N Market Street,2
14472000050,4660 ST FERDINAND AV,63113,1,1,1110,N,690,Single-family residence,1,4615 Saint Ferdinand Avenue; 4649 N Market Street,2
14472000020,4668 ST FERDINAND AV,63113,1,2,1120,N,1310,Two-family (duplex/flat),2,4649 N Market Street,1
14468060530,4313 ST LOUIS AV,63115,1,1,1120,N,1970,Two-family (duplex/flat),1,4327 Labadie Avenue,1
14468060550,4317 ST LOUIS AV,63115,1,2,1120,N,2320,Two-family (duplex/flat),2,4327 Labadie Avenue,1
13691000180,4336 ST LOUIS AV,63115,1,0,5000,N,0,"Commercial/retail, general",1,4327 Labadie Avenue,1
14468060680,4349 ST LOUIS AV,63115,1,1,1110,N,1280,Single-family residence,1,3010 N Newstead Avenue; 4327 Labadie Avenue,2
13691000110,4356 ST LOUIS AV,63115,1,1,1110,N,1160,Single-family residence,1,4327 Labadie Avenue,1
13691000090,4360 ST LOUIS AV,63115,1,1,1110,N,1180,Single-family residence,1,4327 Labadie Avenue,1
13691000070,4364 ST LOUIS AV,63115,1,2,1110,N,2310,Single-family residence,2,4327 Labadie Avenue,1
13691000060,4366 ST LOUIS AV,63115,1,2,1120,N,470,Two-family (duplex/flat),2,4327 Labadie Avenue,1
14468060750,4367 ST LOUIS AV,63115,1,0,6913,N,0,Religious-related building (?),1,3010 N Newstead Avenue; 4327 Labadie Avenue,2
13691000050,4368 ST LOUIS AV,63115,1,1,1120,N,1310,Two-family (duplex/flat),1,4327 Labadie Avenue,1
14469060305,4457 ST LOUIS AV,63115,1,0,0,Y,2590,Unclassified,1,4547 Maffitt Avenue,1
13714000315,4500-4 ST LOUIS AV,63115,1,6,1185,N,1730,"Residential variant, likely condo/misc (?)",6,4547 Maffitt Avenue,1
13714000311,4506-10 ST LOUIS AV,63115,1,6,1185,N,3460,"Residential variant, likely condo/misc (?)",6,4547 Maffitt Avenue,1
13714000305,4514 ST LOUIS AV,63115,1,0,1120,N,290,Two-family (duplex/flat),1,4547 Maffitt Avenue,1
13714000300,4516 ST LOUIS AV,63115,1,2,1120,N,290,Two-family (duplex/flat),2,4547 Maffitt Avenue,1
13711020360,4517-9 ST LOUIS AV,63115,1,4,1140,N,290,Four-family / small multi-family,4,4547 Maffitt Avenue; 4549 Labadie Avenue,2
13711020370,4521 ST LOUIS AV,63115,1,2,1120,N,1080,Two-family (duplex/flat),2,4547 Maffitt Avenue; 4549 Labadie Avenue,2
13714000280,4522 ST LOUIS AV,63115,1,1,1110,N,290,Single-family residence,1,4547 Maffitt Avenue,1
13711020380,4525 ST LOUIS AV,63115,1,1,1110,N,290,Single-family residence,1,4547 Maffitt Avenue; 4549 Labadie Avenue,2
13714000260,4526 ST LOUIS AV,63115,1,1,1110,N,290,Single-family residence,1,4547 Maffitt Avenue,1
13711020390,4527 ST LOUIS AV,63115,1,2,1120,N,1100,Two-family (duplex/flat),2,4547 Maffitt Avenue; 4549 Labadie Avenue,2
13711020400,4529 ST LOUIS AV,63115,1,2,1120,N,290,Two-family (duplex/flat),2,4547 Maffitt Avenue; 4549 Labadie Avenue,2
13711020440,4541 ST LOUIS AV,63115,1,1,1110,N,290,Single-family residence,1,4547 Maffitt Avenue; 4549 Labadie Avenue; 4615 Labadie Avenue,3
13711020460,4557 ST LOUIS AV,63115,1,2,1120,N,2360,Two-family (duplex/flat),2,4547 Maffitt Avenue; 4549 Labadie Avenue; 4615 Labadie Avenue,3
13711020470,4559 ST LOUIS AV,63115,1,2,1120,N,2410,Two-family (duplex/flat),2,4547 Maffitt Avenue; 4549 Labadie Avenue; 4615 Labadie Avenue,3
13714000245,4560 ST LOUIS AV,63115,1,0,5000,N,0,"Commercial/retail, general",1,4547 Maffitt Avenue; 4549 Labadie Avenue,2
13711020480,4561 ST LOUIS AV,63115,1,2,1120,N,1350,Two-family (duplex/flat),2,4547 Maffitt Avenue; 4549 Labadie Avenue; 4615 Labadie Avenue,3
13714000171,4566 ST LOUIS AV,63115,1,1,1110,N,3460,Single-family residence,1,4547 Maffitt Avenue; 4549 Labadie Avenue,2
13714000160,4570 ST LOUIS AV,63115,1,2,1120,N,630,Two-family (duplex/flat),2,4547 Maffitt Avenue; 4549 Labadie Avenue; 4615 Labadie Avenue,3
13714000150,4574 ST LOUIS AV,63115,1,1,1110,N,2730,Single-family residence,1,4547 Maffitt Avenue; 4549 Labadie Avenue; 4615 Labadie Avenue,3
13714000140,4578 ST LOUIS AV,63115,1,2,1120,N,1340,Two-family (duplex/flat),2,4547 Maffitt Avenue; 4549 Labadie Avenue; 4615 Labadie Avenue,3
13711020500,4601 ST LOUIS AV,63115,1,1,1110,N,4370,Single-family residence,1,4547 Maffitt Avenue; 4549 Labadie Avenue; 4615 Labadie Avenue; 4651 Labadie Avenue,4
13711020515,4611 ST LOUIS AV,63115,1,1,1110,N,3780,Single-family residence,1,4549 Labadie Avenue; 4615 Labadie Avenue; 4651 Labadie Avenue,3
13711020546,4613 ST LOUIS AV,63115,1,1,1110,N,4210,Single-family residence,1,4549 Labadie Avenue; 4615 Labadie Avenue; 4651 Labadie Avenue,3
13714000070,4616 ST LOUIS AV,63115,1,1,1110,N,2120,Single-family residence,1,4615 Labadie Avenue,1
13714000050,4620 ST LOUIS AV,63115,1,1,1110,N,910,Single-family residence,1,4615 Labadie Avenue,1
13714000030,4626 ST LOUIS AV,63115,1,1,1110,N,1910,Single-family residence,1,4615 Labadie Avenue; 4651 Labadie Avenue,2
13714000020,4628 ST LOUIS AV,63115,1,1,1110,N,1230,Single-family residence,1,4615 Labadie Avenue; 4651 Labadie Avenue,2
13714000010,4630 ST LOUIS AV,63115,1,1,1110,N,650,Single-family residence,1,4615 Labadie Avenue; 4651 Labadie Avenue,2
13711020570,4631 ST LOUIS AV,63115,1,1,1110,N,540,Single-family residence,1,4549 Labadie Avenue; 4615 Labadie Avenue; 4651 Labadie Avenue,3
13711010170,4641 ST LOUIS AV,63115,2,1,1122,N,2630,Code 1122 (not in dictionary),1,4615 Labadie Avenue; 4651 Labadie Avenue,2
13711010180,4643 ST LOUIS AV,63115,1,1,1110,N,1930,Single-family residence,1,4615 Labadie Avenue; 4651 Labadie Avenue,2
13711010190,4645 ST LOUIS AV,63115,1,1,1110,N,3650,Single-family residence,1,4615 Labadie Avenue; 4651 Labadie Avenue,2
13712000100,4648 ST LOUIS AV,63115,1,1,1110,N,1900,Single-family residence,1,4651 Labadie Avenue,1
13712000090,4650 ST LOUIS AV,63115,1,1,1110,N,0,Single-family residence,1,4651 Labadie Avenue,1
13711010250,4663 ST LOUIS AV,63115,1,1,1110,N,2490,Single-family residence,1,4651 Labadie Avenue,1
13711010255,4665 ST LOUIS AV,63115,1,1,1110,N,4170,Single-family residence,1,4651 Labadie Avenue,1
13712000010,4672 ST LOUIS AV,63115,1,0,5300,N,7100,Code 5300 (not in dictionary),1,4651 Labadie Avenue,1
13711010270,4679-83 ST LOUIS AV,63115,2,1,5000,N,8200,"Commercial/retail, general",1,4651 Labadie Avenue,1
14845000010,724 UNION BLVD,63108,1,0,6596,N,438300,Code 6596 (not in dictionary),1,5206 Kensington Avenue,1
14846000390,800-10 UNION BLVD,63108,1,0,6911,N,45000,Church / religious,1,5206 Kensington Avenue,1
14846000400,812 UNION BLVD,63108,1,0,7000,N,44500,Code 7000 (not in dictionary),1,5206 Kensington Avenue,1
13772000330,4600-2 VERNON AV,63113,1,4,1140,N,3730,Four-family / small multi-family,4,4599 Page Boulevard,1
13772000320,4606 VERNON AV,63113,1,1,1110,N,3590,Single-family residence,1,4599 Page Boulevard,1
13773000300,4623 VERNON AV,63113,1,4,1140,N,1600,Four-family / small multi-family,4,4599 Page Boulevard,1
13772000230,4634 VERNON AV,63113,1,1,1120,N,2080,Two-family (duplex/flat),1,4599 Page Boulevard,1
13772000120,4714 VERNON AV,63113,1,1,1110,N,3630,Single-family residence,1,1151 Walton Avenue,1
13772000110,4716 VERNON AV,63113,1,1,1110,N,2150,Single-family residence,1,1151 Walton Avenue,1
13773000440,4719 VERNON AV,63113,1,2,1120,N,1240,Two-family (duplex/flat),2,1151 Walton Avenue,1
13773000450,4721 VERNON AV,63113,1,2,1120,N,1240,Two-family (duplex/flat),2,1151 Walton Avenue,1
13772000090,4722 VERNON AV,63113,1,1,1110,N,0,Single-family residence,1,1151 Walton Avenue,1
13773000460,4723-5 VERNON AV,63113,1,4,1140,N,1170,Four-family / small multi-family,4,1151 Walton Avenue,1
13772000080,4726-8 VERNON AV,63113,1,4,1140,N,2340,Four-family / small multi-family,4,1151 Walton Avenue,1
13772000060,4732-4 VERNON AV,63113,1,2,1120,N,5730,Two-family (duplex/flat),2,1151 Walton Avenue,1
13772000050,4736-8 VERNON AV,63113,1,4,1140,N,970,Four-family / small multi-family,4,1151 Walton Avenue,1
13773000480,4737-9 VERNON AV,63113,1,4,1140,N,1840,Four-family / small multi-family,4,1151 Walton Avenue,1
13620000020,3004 VINE GROVE AV,63115,1,1,1110,N,800,Single-family residence,1,3010 N Newstead Avenue; 4327 Labadie Avenue,2
13620000030,3006 VINE GROVE AV,63115,1,1,1110,N,1410,Single-family residence,1,3010 N Newstead Avenue; 4327 Labadie Avenue,2
13620000050,3012 VINE GROVE AV,63115,1,1,1110,N,2020,Single-family residence,1,3010 N Newstead Avenue; 4327 Labadie Avenue,2
13619000590,3023 VINE GROVE AV,63115,1,1,1110,N,1290,Single-family residence,1,3010 N Newstead Avenue; 4327 Labadie Avenue,2
13620000080,3024 VINE GROVE AV,63115,1,1,1110,N,290,Single-family residence,1,3010 N Newstead Avenue; 4327 Labadie Avenue,2
13619000560,3035 VINE GROVE AV,63115,1,1,1110,N,1110,Single-family residence,1,3010 N Newstead Avenue; 4327 Labadie Avenue,2
13620000120,3036 VINE GROVE AV,63115,1,1,1110,N,290,Single-family residence,1,3010 N Newstead Avenue; 4327 Labadie Avenue,2
13620000130,3038 VINE GROVE AV,63115,1,1,1110,N,290,Single-family residence,1,3010 N Newstead Avenue; 4327 Labadie Avenue,2
13620000140,3042 VINE GROVE AV,63115,1,2,1120,N,3370,Two-family (duplex/flat),2,3010 N Newstead Avenue; 4327 Labadie Avenue,2
13620000160,3050 VINE GROVE AV,63115,1,1,1110,N,2690,Single-family residence,1,3010 N Newstead Avenue; 4327 Labadie Avenue,2
13620000170,3100 VINE GROVE AV,63115,1,1,1110,N,2420,Single-family residence,1,3010 N Newstead Avenue; 4327 Labadie Avenue,2
13542000350,4161 W FLORISSANT AV,63115,1,2,1120,N,1030,Two-family (duplex/flat),2,2104 Harris Avenue,1
13542000360,4165 W FLORISSANT AV,63115,1,1,1110,N,2380,Single-family residence,1,2104 Harris Avenue,1
14468060280,4234 W LABADIE AV,63115,1,1,1110,N,290,Single-family residence,1,4327 Labadie Avenue,1
14441080014,4126-40 W NATURAL BRIDGE AV,63115,1,0,5593,N,32200,Code 5593 (not in dictionary),1,4236 Sacramento Avenue,1
13602000150,4139-43 W NATURAL BRIDGE AV,63115,1,2,5000,N,4520,"Commercial/retail, general",2,4236 Sacramento Avenue,1
13762050610,901 WALTON AV,63108,1,1,1110,N,1220,Single-family residence,1,912 Bayard Avenue,1
15057000285,906 WALTON AV,63108,1,1,1110,N,410,Single-family residence,1,912 Bayard Avenue,1
13762050590,907 WALTON AV,63108,1,1,1110,N,3290,Single-family residence,1,912 Bayard Avenue,1
13762050580,909 WALTON AV,63108,1,1,1110,N,290,Single-family residence,1,912 Bayard Avenue,1
13762050560,915 WALTON AV,63108,1,1,1110,N,3830,Single-family residence,1,912 Bayard Avenue,1
13762050550,917 WALTON AV,63108,1,1,1110,N,2580,Single-family residence,1,912 Bayard Avenue,1
15057000290,918 WALTON AV,63108,1,0,5530,N,12700,Code 5530 (not in dictionary),1,912 Bayard Avenue,1
13762050510,933-5 WALTON AV,63108,1,0,5820,N,16400,Code 5820 (not in dictionary),1,912 Bayard Avenue,1
13762050490,1005-7 WALTON AV,63108,1,2,1120,N,290,Two-family (duplex/flat),2,912 Bayard Avenue,1
13762050480,1009 WALTON AV,63108,1,2,1120,N,2690,Two-family (duplex/flat),2,912 Bayard Avenue,1
13762050470,1011 WALTON AV,63108,1,2,1120,N,7360,Two-family (duplex/flat),2,912 Bayard Avenue,1
13762050450,1019 WALTON AV,63108,1,1,1110,N,710,Single-family residence,1,912 Bayard Avenue,1
13771000590,1125 WALTON AV,63113,1,1,1110,N,1700,Single-family residence,1,1151 Walton Avenue,1
13771000580,1127 WALTON AV,63113,1,1,1110,N,1220,Single-family residence,1,1151 Walton Avenue,1
13771000570,1129 WALTON AV,63113,1,2,1120,N,380,Two-family (duplex/flat),2,1151 Walton Avenue,1
13771000560,1131-5 WALTON AV,63113,1,6,1185,N,100,"Residential variant, likely condo/misc (?)",6,1151 Walton Avenue,1
13772000720,1150-2 WALTON AV,63113,1,2,1120,N,680,Two-family (duplex/flat),2,1151 Walton Avenue,1
13771000490,1151 WALTON AV,63113,1,2,1120,N,2730,Two-family (duplex/flat),2,1219 Bayard Avenue,1
13771000480,1153 WALTON AV,63113,1,1,1110,N,290,Single-family residence,1,1151 Walton Avenue; 1219 Bayard Avenue,2
13772000740,1156 WALTON AV,63113,1,2,1120,N,3180,Two-family (duplex/flat),2,1151 Walton Avenue,1
13771000470,1157 WALTON AV,63113,1,1,1110,N,7340,Single-family residence,1,1151 Walton Avenue; 1219 Bayard Avenue,2
13772000750,1158 WALTON AV,63113,1,2,1120,N,1780,Two-family (duplex/flat),2,1151 Walton Avenue,1
13771000460,1159 WALTON AV,63113,1,1,1110,N,4180,Single-family residence,1,1151 Walton Avenue; 1219 Bayard Avenue,2
13771000450,1163 WALTON AV,63113,1,2,1120,N,2750,Two-family (duplex/flat),2,1151 Walton Avenue; 1219 Bayard Avenue,2
13771000440,1165 WALTON AV,63113,1,1,1120,N,2420,Two-family (duplex/flat),1,1151 Walton Avenue; 1219 Bayard Avenue,2
13771000430,1167 WALTON AV,63113,1,2,1120,N,6500,Two-family (duplex/flat),2,1151 Walton Avenue; 1219 Bayard Avenue,2
13771000420,1201 WALTON AV,63113,1,2,1120,N,4470,Two-family (duplex/flat),2,1151 Walton Avenue; 1219 Bayard Avenue,2
13771000410,1205 WALTON AV,63113,1,2,1120,N,2150,Two-family (duplex/flat),2,1151 Walton Avenue; 1219 Bayard Avenue,2
13773000500,1206-8 WALTON AV,63113,1,2,1120,N,290,Two-family (duplex/flat),2,1151 Walton Avenue; 1219 Bayard Avenue,2
13771000400,1209 WALTON AV,63113,1,2,1120,N,290,Two-family (duplex/flat),2,1151 Walton Avenue; 1219 Bayard Avenue,2
13773000510,1210 WALTON AV,63113,1,2,1120,N,710,Two-family (duplex/flat),2,1151 Walton Avenue; 1219 Bayard Avenue,2
13773000520,1212 WALTON AV,63113,1,2,1120,N,660,Two-family (duplex/flat),2,1151 Walton Avenue; 1219 Bayard Avenue,2
13773000530,1214 WALTON AV,63113,1,2,1120,N,1160,Two-family (duplex/flat),2,1151 Walton Avenue; 1219 Bayard Avenue,2
13773000550,1218 WALTON AV,63113,1,2,1120,N,380,Two-family (duplex/flat),2,1151 Walton Avenue; 1219 Bayard Avenue,2
13773000560,1220-2 WALTON AV,63113,1,2,1120,N,400,Two-family (duplex/flat),2,1151 Walton Avenue; 1219 Bayard Avenue,2
13771000360,1221 WALTON AV,63113,1,2,1120,N,2870,Two-family (duplex/flat),2,1151 Walton Avenue; 1219 Bayard Avenue,2
13771000350,1223 WALTON AV,63113,1,2,1120,N,1440,Two-family (duplex/flat),2,1151 Walton Avenue; 1219 Bayard Avenue,2
13773000570,1224 WALTON AV,63113,1,2,1120,N,360,Two-family (duplex/flat),2,1151 Walton Avenue; 1219 Bayard Avenue,2
13771000340,1225 WALTON AV,63113,1,2,1120,N,1450,Two-family (duplex/flat),2,1151 Walton Avenue; 1219 Bayard Avenue,2
13771000330,1229 WALTON AV,63113,1,2,1120,N,0,Two-family (duplex/flat),2,1151 Walton Avenue; 1219 Bayard Avenue,2
13771000320,1231 WALTON AV,63113,1,2,1120,N,1480,Two-family (duplex/flat),2,1151 Walton Avenue; 1219 Bayard Avenue,2
13771000310,1233 WALTON AV,63113,1,2,1120,N,3710,Two-family (duplex/flat),2,1219 Bayard Avenue,1
13771000290,1241 WALTON AV,63113,1,1,1120,N,25940,Two-family (duplex/flat),1,1219 Bayard Avenue,1
13771000280,1245-7 WALTON AV,63113,2,2,5000,N,2700,"Commercial/retail, general",2,1219 Bayard Avenue,1
13778000350,1337 WALTON AV,63113,1,1,1110,N,1170,Single-family residence,1,1336 N Euclid Avenue,1
13778000340,1339 WALTON AV,63113,1,1,1110,N,3190,Single-family residence,1,1336 N Euclid Avenue,1
13778000330,1343 WALTON AV,63113,1,1,1110,N,1780,Single-family residence,1,1336 N Euclid Avenue,1
13778000320,1401 WALTON AV,63113,1,1,1110,N,1000,Single-family residence,1,1336 N Euclid Avenue,1
13778000310,1403 WALTON AV,63113,1,1,1110,N,6360,Single-family residence,1,1336 N Euclid Avenue,1
13778000300,1405 WALTON AV,63113,1,1,1110,N,3720,Single-family residence,1,1336 N Euclid Avenue,1
13778000280,1411 WALTON AV,63113,1,1,1110,N,530,Single-family residence,1,1336 N Euclid Avenue,1
13778000270,1415 WALTON AV,63113,1,1,1110,N,350,Single-family residence,1,1336 N Euclid Avenue,1
13778000260,1417 WALTON AV,63113,1,1,1110,N,1930,Single-family residence,1,1336 N Euclid Avenue,1
13778000250,1419 WALTON AV,63113,1,1,1110,N,640,Single-family residence,1,1336 N Euclid Avenue,1
14900000210,4201-5 WARNE AV,63107,1,3,1130,N,5740,Three-family,3,4016 Carter Avenue,1
13396000020,4202 WARNE AV,63107,1,1,1110,N,1140,Single-family residence,1,4016 Carter Avenue,1
13396000040,4206 WARNE AV,63107,1,2,1120,N,1890,Two-family (duplex/flat),2,4016 Carter Avenue,1
14900000180,4211 WARNE AV,63107,1,1,1110,N,1510,Single-family residence,1,4016 Carter Avenue,1
13396000060,4212 WARNE AV,63107,1,2,1120,N,1180,Two-family (duplex/flat),2,4016 Carter Avenue,1
13396000070,4214 WARNE AV,63107,1,1,1120,N,2880,Two-family (duplex/flat),1,4016 Carter Avenue,1
13396000080,4218 WARNE AV,63107,1,2,1120,N,2830,Two-family (duplex/flat),2,4016 Carter Avenue,1
13396000180,4246 WARNE AV,63107,1,2,1120,N,2830,Two-family (duplex/flat),2,4016 Carter Avenue,1
13396000190,4250 WARNE AV,63107,1,0,5000,N,1800,"Commercial/retail, general",1,4016 Carter Avenue,1
13397000010,4300 WARNE AV,63107,1,0,5000,N,1200,"Commercial/retail, general",1,4016 Carter Avenue,1
13545000025,4301 WARNE AV,63107,1,52,1185,N,500560,"Residential variant, likely condo/misc (?)",52,4016 Carter Avenue,1
13397000040,4312 WARNE AV,63107,1,2,1120,N,2830,Two-family (duplex/flat),2,4016 Carter Avenue,1
13545000110,4321 WARNE AV,63107,1,2,1120,N,3280,Two-family (duplex/flat),2,4016 Carter Avenue,1
13397000080,4326 WARNE AV,63107,1,2,1120,N,1580,Two-family (duplex/flat),2,4016 Carter Avenue,1
13545000090,4327-37 WARNE AV,63107,1,0,5811,N,23900,Restaurant / eating place (?),1,4016 Carter Avenue,1
13545000080,4339-47 WARNE AV,63107,2,4,5000,N,3420,"Commercial/retail, general",4,4016 Carter Avenue,1
